program_name,company_name,program_id,category,reward,status,asp
【SBC】湘南美容クリニック　レディース根こそぎレーザー脱毛 来院,SBCメディカルグループ株式会社,3520,医療脱毛 SBCメディカルグループ株式会社 【SBC】湘南美容クリニック レディース根こそぎレーザー脱毛 来院,"1月1日～検査予約後 来院 5,500円 検査予約後 来院：5,500円(税込)",未提携,afb
【SBC】湘南美容クリニック（AGA治療、自毛植毛）,SBCメディカルグループ株式会社,,,"予約後、来院：9,166円（税込） 薄毛治療：9,166円(税込)検査予約：9,166円(税込)施術完了：0％（税込）予約：9,166円(税込)",,afb
【エステティックTBC】 来店獲得プロモーション,TBC グループ株式会社,,,"以下詳細をご確認くださいませ。 その他：4,939円(税込)TBCスーパー脱毛：7,062円(税込)TBCライト脱毛：4,939円(税込)TBC痩身：4,939円(税込)TBCフェイシャル：4,939円(税込)MENSヒゲ脱毛：9,284円",,afb
【メンズエステ】 MEN'S TBC 来店獲得プロモーション,TBC グループ株式会社,,,"エステティックTBCのプログラム ・お申し込み後来店7,061円(税込)（TBCスーパー脱毛） ・お申し込み後来店4,938円(税込)（TBCライト脱毛） ・お申し込み後来店4,938円(税込)（TBCフェイシャル） ・お申し込み後来店4,",,afb
【ズバット通信制高校比較】資料一括請求申込プロモーション,株式会社ウェブクルー,,,"資料請求 1,100円（税込）",,afb
【エステティックTBC】ライト脱毛コース 来店獲得プロモーション,TBC グループ株式会社,,,"以下詳細をご確認くださいませ。 その他：4,939円(税込)TBCスーパー脱毛：7,062円(税込)TBCライト脱毛：4,939円(税込)TBC痩身：4,939円(税込)TBCフェイシャル：4,939円(税込)MENSヒゲ脱毛：9,284円",,afb
【SBC】湘南美容クリニック　美容整形 来院・施術,SBCメディカルグループ株式会社,,,"美容整形 新規来院 5,500円（税込） 二重整形：5,500円(税込)豊胸・脂肪吸引 手術完了：5,500円(税込)検査予約後、来院：5,500円(税込)",,afb
【SBC】湘南美容クリニック：オトコの根こそぎレーザー脱毛 来院・施術,SBCメディカルグループ株式会社,6654,医療脱毛（メンズ） SBCメディカルグループ株式会社 【SBC】湘南美容クリニック：オトコの根こそぎレーザー脱毛 来院・施術,"検査予約後、来院：5,500円(税込)",未提携,afb
【U-MA】馬油で頭皮環境を正常化「ウーマシャンプー プレミアム」,株式会社ZERO PLUS,,,"単品注文：1,100円(税込)定期：1,100円(税込)3本セット：3,300円(税込)",,afb
レディースゴルフウェア、アクセサリー通販 vivid golf（ビビゴルフ）販促プロモーション,株式会社ヒューテックジャパン,3216,レディースファッション 株式会社ヒューテックジャパン レディースゴルフウェア、アクセサリー通販 vivid golf（ビビゴルフ）販促プロモーション,商品購入額の3.3％（税込）,未提携,afb
カーライフを快適サポート【デッドニング・防音工房】商品購入プロモーション,ウェブシステムズ株式会社,,,商品購入額の5.5％（税込）,,afb
高性能脱毛器・美顔器【ケノン】販売促進プロモーション,アローエイト株式会社,,,"商品購入 ケノン：13,200円(税込)",,afb
痩身エステサロンBTB　体験トライアルキャンペーン,株式会社バイオテクノロジービューティー,,,"【通常報酬】 体験予約後来店：11,537円（税込） ポイント付与上限：1,250円分まで",,afb
［@THE CLINIC（ザクリニック）］【コンデンスリッチ豊胸】来店プロモーション,THE CLINIC,3156,美容整形 THE CLINIC ［@THE CLINIC（ザクリニック）］【コンデンスリッチ豊胸】来店プロモーション,"新規カウンセリング来院 8,800円（税込） ▼ポイントサイト条件 報酬：ネット42,307円（税込） 成果地点：220,000円(税込)以上の新規契約完了 ポイント付与上限：11,000円",未提携,afb
【ふじメディカル】性病検査キット応募プロモーション,株式会社ふじメディカル,,,商品購入額の22.99％（税込）,,afb
暖房器具【ケノンヒーター スグダン】販売促進プロモーション,アローエイト株式会社,,,"初回購入 13,200円（税込）",,afb
家庭用酸素発生器【ケノンオーツ】,アローエイト株式会社,,,"初回購入完了 17,171円（税込）",,afb
カービュー事故車査定（全国対応）,株式会社カービュー,,,"査定申込 2,200円（税込）",,afb
【afb限定】［@THE CLINIC（ザクリニック）］【Body Design for MEN　脂肪吸引】来店プロモーション,THE CLINIC,2417,美容外科（メンズ） THE CLINIC 【afb限定】［@THE CLINIC（ザクリニック）］【Body Design for MEN 脂肪吸引】来店プロモーション,"施術完了 33,845円（税込）",未提携,afb
スリムビューティハウス エステ体験　来店プロモーション,株式会社スリムビューティハウス,,,"申込後、来店 8,800円（税込）",,afb
【BELIVA（ビライバ）】　ラクトフェリンサプリ【濃純ラクトフェリン100　美肌ＭＡＸ】販売プロモーション,株式会社インキュベーションファクトリー,2321,その他健康食品 株式会社インキュベーションファクトリー 【BELIVA（ビライバ）】 ラクトフェリンサプリ【濃純ラクトフェリン100 美肌ＭＡＸ】販売プロモーション,"商品購入 1,650円（税込）",未提携,afb
【聖心美容クリニック】美容整形・来院・施術プロモーション,聖心美容クリニック,,,"新規顧客による来院 15,284円（税込） ＜成果対象外の院＞ 渋谷院（S-Labo）",,afb
エンジニア専門の転職支援【メイテックネクスト】新規登録プロモーション,株式会社メイテックネクスト,,,"登録＆来社面談 （報酬金額3,384円（税込）×2 6,768円（税込））",,afb
【afb限定】お茶石鹸【茶吉】商品購入プロモーション,株式会社園田茶舗,,,商品購入 ※リピート成果OK ┗《茶吉1個》購入⇒254円（税込） ┗《茶吉2個セット》購入⇒508円(税込) ※上記以外の商品は成果対象外となります。,,afb
新宿近視クリニック　無料検査来院予約,SBCメディカルグループ株式会社,,,"検査予約後の来院：16,500円(税込)説明会検査：11,000円(税込)説明会：5,500円(税込)",,afb
【シーボディ】供給型ビタミンC誘導体や2種類のビタミンC誘導体でニキビケア予防【VCスターターセット】商品購入プロモーション,株式会社シーボディ,,,"【通常】 クライアント新規顧客購入 VCスターターセット 購入 1,100円（税込） 薬用VC泡フォーマーセット 購入 1,100円（税込） ※対象商品以外は0円であがりますのでご了承くださいませ。",,afb
イデアアクト プラチナVCトライアル,株式会社シーボディ,,,"クライアント新規顧客購入 1,100円（税込） ※LP内に掲載している商品のみ成果商品です。",,afb
【シーボディ】お風呂で簡単！ワンランク上のボディスクラブでつるすべ肌＆くびれ出現！？＜ミネラルフィットスムーサー＞商品購入プロモーション,株式会社シーボディ,,,クライアント新規顧客購入 550円（税込）,,afb
【シーボディ】お風呂で簡単マッサージ！セルライト除去ができる脚専用スクラブ＜ミネラルレッグスムーサー＞商品購入プロモーション,株式会社シーボディ,,,"クライアント新規顧客購入 1,100円（税込）",,afb
【シーボディ】宮古島の雪塩配合♪おうちでととのう体験＜ミネラルバスパウダー＞商品購入プロモーション,株式会社シーボディ,,,"新規顧客購入 1,100円（税込） ※LP内掲載商品のみ成果対象",,afb
【キャレント】キャッシングローン申込プロモーション,株式会社IPGファイナンシャルソリューションズ,,,"スーパーローンの申込完了 2,200円（税込） ※電話連絡での本人確認必須",,afb
メンズスタイル 商品購入プロモーション,株式会社メンズスタイル,,,新規ユーザー商品購入額の16.94％（税込）,,afb
ダイエットのサポートに【カメヤマ酵母】商品購入プロモーション,株式会社　健やか総本舗亀山堂,2164,酵素 株式会社 健やか総本舗亀山堂 ダイエットのサポートに【カメヤマ酵母】商品購入プロモーション,"カメヤマ酵母新規商品購入 3,300円（税込）",未提携,afb
日本最大級のショッピング・オークション情報サイト【オークファン】会員登録促進,株式会社オークファン,2179,ショッピングモール 株式会社オークファン 日本最大級のショッピング・オークション情報サイト【オークファン】会員登録促進,"【報酬条件】 無料会員登録：152円(税込)プレミアム会員登録：1,691円(税込)オークファンプロPlus登録：12,691円(税込)",未提携,afb
【シーボディ】＜イルコルポ　ミネラルボディシャインジェル＞商品購入プロモーション,株式会社シーボディ,,,"商品購入 1,650円（税込）",,afb
CFDを始めるなら！DMM.com証券【DMM CFD】,株式会社DMM.com証券,,,"WEBよりアカウント登録お申込み後、60日以内に５万円以上の入金＋１回取引 16,689円（税込）",,afb
DMM.com証券【DMM FX】,株式会社DMM.com証券,,,"口座開設後5万円以上入金および1回取引 33,000円（税込）",,afb
透明感実感！スキンケア美容液【プラチナVCセラム】新規商品購入,株式会社シーボディ,,,"新規商品購入 1,100円（税込）",,afb
【afb限定】ウェディングブーケ保存加工専門店【Fatina Fiore】商品購入プロモーション,有限会社マルチメディア・デジタルコンテンツ・システムズ,1653,ウェディング 有限会社マルチメディア・デジタルコンテンツ・システムズ 【afb限定】ウェディングブーケ保存加工専門店【Fatina Fiore】商品購入プロモーション,商品購入額の5.5％（税込）,未提携,afb
【彩菓庵おおき】オンラインショッピング限定商品購入プロモーション,有限会社マルチメディア・デジタルコンテンツ・システムズ,2008,食品・産直品 有限会社マルチメディア・デジタルコンテンツ・システムズ 【彩菓庵おおき】オンラインショッピング限定商品購入プロモーション,商品購入額の4.4％（税込）,未提携,afb
【銀座総合美容クリニック（銀クリ）】年間数万人以上の患者様が通院する「日本最大級のAGAクリニック」予約獲得プロモーション,銀座総合美容クリニック,,,"無料カウンセリング予約 5,500円（税込）",,afb
脂肪吸引の指導機関【THE CLINIC（ザクリニック）】限定割引モニター,THE CLINIC,,,"来院完了 8,461円（税込）",,afb
FXTF 口座開設申込プロモーション,ゴールデンウェイ・ジャパン株式会社,1940,外国為替（ＦＸ） ゴールデンウェイ・ジャパン株式会社 FXTF 口座開設申込プロモーション,"口座開設完了 14,102円（税込）",未提携,afb
三井のカーシェアーズ　入会プロモーション,三井不動産リアルティ株式会社,,,"オンライン申し込み後 ご入会 ベーシックプラン：1,100円(税込)平日プラン3：1,100円(税込)平日プラン2：1,100円(税込)月会費無料プラン：550円(税込)ベーシックプランの学生割引：1,100円(税込)ベーシックプランの年会",,afb
美容内科医/毛髪診療医が監修した白髪・薄毛サプリメント【ブラックサプリEX】商品購入プロモーション,ECH株式会社,,,"新規定期商品購入2,200円（税込）",,afb
脚やせ専門エステ『リフィート』脚やせ体験コース予約プロモーション,株式会社ビューティーコンシャス,7628,その他エステサロン 株式会社ビューティーコンシャス 脚やせ専門エステ『リフィート』脚やせ体験コース予約プロモーション,"体験コース予約後来店 5,060円（税込） ※2018年9月15日から ポイント付与上限 1,000円 ※ポイントサイト新規提携は不可",未提携,afb
＜SEO用＞１本でうねりケア！美容液クリームシャンプー【KAMIKA】新規購入,ECH株式会社,,,"新規商品購入 1,760円（税込）",,afb
10秒で毛先までちゅるん！ヘッドスパもできる《温感》生トリートメント【Tricore(トリコレ)】,ECH株式会社,,,"新規商品購入 単品：1,760円(税込)2本セット：1,760円(税込)4本セット：2,750円(税込)定期コース：1,760円(税込)",,afb
エステティック　ミスパリ　本物のエステ　体験キャンペーン,株式会社シェイプアップハウス,,,"体験(来店ベース) 9,638円（税込）",,afb
葉巻の通販・販売サイト「シガーコネクション(cigar-connection)」,株式会社ヒルズインターナショナル,,,購入額の5.5％（税込）,,afb
インターネット自宅学習システム【ｅ点ネット塾】申込プロモーション,株式会社日本学術講師会,,,"各コースお申し込み 1,980円（税込）",,afb
IBJメンバーズ　無料カウンセリング予約・資料請求プロモーション,株式会社IBJ,,,"成果報酬：7,615円(税込) ※「個別相談」の報酬で成果が発生いたしますが、オンライン面談に至った成果は承認時にオンライン面談報酬4,230円(税込)へ変更いたします。 ※2025年7月1日より 資料請求の場合は承認時に1,269円(税込",,afb
やせる専門店　ミスパリ　ダイエットセンター,株式会社シェイプアップハウス,,,"体験(来店ベース)9,638円（税込）",,afb
男のエステ　ダンディハウス　来店キャンペーン,株式会社シェイプアップハウス,,,"WEB申込後の来店・施術完了 9,638円（税込）",,afb
大人の男女へのライフスタイル提案型セレクトショップ・【TOKYO LIFE】　商品購入プロモーション,株式会社東京ライフ,1296,メンズファッション 株式会社東京ライフ 大人の男女へのライフスタイル提案型セレクトショップ・【TOKYO LIFE】 商品購入プロモーション,商品購入 2.2％（税込）,未提携,afb
FXブロードネットの外為口座開設プロモーション,株式会社ＦＸブロードネット,1297,外国為替（ＦＸ） 株式会社ＦＸブロードネット FXブロードネットの外為口座開設プロモーション,新規申し込み後60日以内に、一つの設定で下記1.2.の両方を達成された方：15000円(税抜) 1.トラッキングトレードの運用時間が120時間以上 2.トラッキングトレードでの新規約定合計が60万通貨以上 【注意事項】 ※複数のトラッキング,未提携,afb
たった５分のスピード除毛！【パイナップル豆乳除毛クリーム】販促プロモーション,株式会社鈴木ハーブ研究所,,,"新規購入 1,650円（税込）",,afb
【テンマフィッツ】収納用品　商品購入プロモーション,天馬株式会社,1320,家具・インテリア 天馬株式会社 【テンマフィッツ】収納用品 商品購入プロモーション,商品購入 13.2％（税込） ポイントサイト報酬：4.2％（税込） --------------------------------------------- 複数商品購入の場合は、１成果・合計金額にて反映されます。 クーポン利用の場合は、,未提携,afb
【afb限定】日本最大級のTシャツショップ　ClubT　アフィリエイトプロモーション,株式会社ClubT,1337,メンズファッション 株式会社ClubT 【afb限定】日本最大級のTシャツショップ ClubT アフィリエイトプロモーション,１回購入あたり 165円（税込）,未提携,afb
鴨鍋専門店カナール　販促プロモーション,有限会社カナール,,,商品購入 4.4％（税込）,,afb
【afb限定】犬の服【full of vigor（フル　オブ　ビガー）】商品購入プロモーション,株式会社すとろーはうす,,,商品購入額の7.7％（税込）,,afb
ショパールや皇室御用達ブランドを始めとした、このサイトにしかない限定バッグの販売プロモーション,株式会社デジサーチアンドアドバタイジング,,,商品購入額の1.1％（税込）,,afb
クリスタルクリアウォーターズ新規獲得プロモーション,有限会社麻水,1398,ウォーターサーバー 有限会社麻水 クリスタルクリアウォーターズ新規獲得プロモーション,"契約申込み後、ウォーターサーバー設置完了 5,500円（税込）",未提携,afb
【漫画全巻ドットコム】　まんが全巻．COM　購入プロモーション,株式会社TORICO,1151,本・雑誌 株式会社TORICO 【漫画全巻ドットコム】 まんが全巻．COM 購入プロモーション,商品購入金額 5.5％（税込） 電子書籍購入：5％,未提携,afb
保険クリニック　プロモーション,株式会社アイリックコーポレーション,,,"相談予約後来店 11,000円（税込）",,afb
【afb限定】【温泉ミスト（スパミスト）】オンセンキレイ　商品購入プロモーション,リプラス株式会社,,,商品購入額の11％（税込） ※リピート購入も成果対象となります。,,afb
ヒロセ通商　外国為替証拠金取引・FX取引新規口座開設キャンペーン,ヒロセ通商株式会社,,,"口座開設完了後、新規ポジション１万通貨以上取引／ 2,200円（税込） ※通貨ペアによっては、１Lotが１万通貨の通貨ペアは１０万通貨、 １Lotが１０万通貨の通貨ペアは１００万通貨で対象となります。 ※ポイントサイトの場合、「新規10万通",,afb
オンライン学習塾【ショウイン】入塾申込プロモーション,株式会社ショウイン,,,"入塾申込 6,600円（税込）",,afb
1年で結果を出すなら、成婚率No.1の結婚相談所「パートナーエージェント」来店・資料請求プロモーション,タメニー株式会社,,,"資料請求 7,150円（税込） 来店予約から1ヵ月後までに来店完了 27,500円(税込)",,afb
【afb限定】豆乳成分100％の生湯葉で出来た天然無添加フェイスパック【雛（ひいな）】　商品購入プロモーション,株式会社i-on,,,商品購入額の16.5％（税込）,,afb
【afb限定】afb　クライアント募集プロモーション,株式会社フォーイット,,,"有料プラン成約 21,600円（税込）/件",,afb
お部屋探しはレオパレス21,株式会社レオパレス21,,,"WEB成約 8,037円（税込） ※物件【問い合わせ】は成果対象外となります。",,afb
マイクロダイエット定率報酬プロモーション,サニーヘルス株式会社,816,ダイエット食品 サニーヘルス株式会社 マイクロダイエット定率報酬プロモーション,【キャンペーン報酬 継続中！】 購入金額の33％（税込） 【通常報酬】 購入金額の23.1％(税込),未提携,afb
オフィスに家庭にご利用いただけるハワイ産ピュアウォーターのレンタルサービス,株式会社楽楽エージェント,804,ウォーターサーバー 株式会社楽楽エージェント オフィスに家庭にご利用いただけるハワイ産ピュアウォーターのレンタルサービス,"ウォーターサーバー申込、設置完了 4,400円（税込）",未提携,afb
エイジングケア基礎化粧品【EGF Style】商品購入プロモーション,有限会社テイクイット,,,商品購入額の11％（税込）,,afb
日本北アルプスの天然水ウォーターサーバー【信濃湧水】,株式会社楽楽エージェント,10295,ウォーターサーバー 株式会社楽楽エージェント 日本北アルプスの天然水ウォーターサーバー【信濃湧水】,"WEBからのウォーターサーバー申込後、設置完了 6,600円（税込）",未提携,afb
ネットショップ作成サービス「カラーミーショップ」,カラーミーショップ,,,"◆一般媒体 新規無料登録完了 800円（税込） ◆インセンティブ媒体 新規有料登録完了（※入金確認できた場合） 3,300円(税込) ※ユーザーへのポイント付与に関して上限の指定はございませんが、いたずら集客が多発しないようにご配慮ください",,afb
【ジェイトリップツアー】沖縄・北海道・九州・東京・スキーの国内旅行申込プロモーション,株式会社ジェイトリップ,526,旅行 株式会社ジェイトリップ 【ジェイトリップツアー】沖縄・北海道・九州・東京・スキーの国内旅行申込プロモーション,"申込成約 1,100円（税込）",未提携,afb
高速バス・夜行バス予約はオリオンツアー　高速バス、夜行バス　オンライン予約プロモーション,株式会社オリオンツアー,472,高速バス 株式会社オリオンツアー 高速バス・夜行バス予約はオリオンツアー 高速バス、夜行バス オンライン予約プロモーション,都市間バス・パッケージツアー商品予約 275円（税込）,未提携,afb
【予算上限あり】商工ローン、手形割引、不動産担保ローンなら【三鷹産業株式会社】各種ローン申込プロモーション,三鷹産業株式会社,,,"フリーキャッシング以外の各種ローンの申込 2,750円（税込）",,afb
可愛いブランドベビー服・子供服の【キムラタンオンラインストア】商品購入プロモーション,株式会社キムラタン,,,商品購入額の1.1％（税込）,,afb
アルピナウォーターがお届けする、安心・安全なミネラルウォーター宅配サービス,株式会社楽楽エージェント,287,ウォーターサーバー 株式会社楽楽エージェント アルピナウォーターがお届けする、安心・安全なミネラルウォーター宅配サービス,"ウォーターサーバー申込、設置完了 6,600円（税込） ポイント付与上限 3,000円分まで",未提携,afb
良い印鑑をより安く！【はんこdeハンコ】 初回購入,株式会社ウィズアス,148,雑貨・家庭用品 株式会社ウィズアス 良い印鑑をより安く！【はんこdeハンコ】 初回購入,初回購入 購入金額の11％（税込）,未提携,afb
生協の宅配パルシステムのご案内【資料請求】プロモーション,株式会社パルシステム・リレーションズ,191,食材宅配 株式会社パルシステム・リレーションズ 生協の宅配パルシステムのご案内【資料請求】プロモーション,・資料請求（広告主新規） ・WEB申込後、14日以内の電話確認 990円（税込） ※「電話確認」とは広告主からのご連絡を指します。お客様から広告主への問い合わせ等は電話確認ができたとみなせません。 ※お申込み後5か月以内の成果が対象,未提携,afb
【保険スクエアbang！】自動車保険一括無料見積もりプロモーション,株式会社ウェブクルー,,,"一括見積り 1,100円（税込） 「法人契約」⇒一括見積り 550円(税込) ※「法人契約」の場合、月末に正しい金額へ変更させて頂きます。",,afb
【ズバット車買取比較Powered byナビクル】中古車の無料一括査定依頼,株式会社ウェブクルー,,,"一括査定 1,100円（税込）",,afb
品川近視クリニック　来院,医療法人社団 翔友会,,,"来院：16,500円(税込)説明会：5,500円(税込)説明会来院：11,000円(税込)",,afb
保険の無料相談なら【保険マンモス】,保険マンモス株式会社,,,"WEB申し込み後、60日以内にFPと面談完了後、アンケート回答 11,000円（税込）/件",,afb
【エアトリ】国内航空券予約プロモーション,株式会社エボラブルアジア,289,旅行 株式会社エボラブルアジア 【エアトリ】国内航空券予約プロモーション,"国内航空券成約 1,547円（税込）",未提携,afb
ラ・パルレ レディース体験予約,株式会社ニューアート・ヘルス＆ビューティー,,,"WEB予約後、電話確認8,800円（税込）",,afb
ラ・パルレ　メンズ体験エステ集客プロモーション,株式会社ニューアート・ヘルス＆ビューティー,,,"WEB予約後、電話確認8,800円（税込）",,afb
生協の宅配パルシステム おためしセット 新規顧客商品購入,株式会社パルシステム・リレーションズ,6828,食材宅配 株式会社パルシステム・リレーションズ 生協の宅配パルシステム おためしセット 新規顧客商品購入,"【通常報酬】 新規顧客様からの商品購入 1,017円（税込）",未提携,afb
指名型保険相談サービス【FPのチカラ】,保険マンモス株式会社,,,"保険相談完了 12,937円（税込）",,afb
高額報酬!!　自宅で簡単おうち美容！今すぐはじめるムダ毛ケア！ 【パイナップル豆乳ローションプレミアム】定期購入販促プロモーション,株式会社鈴木ハーブ研究所,,,"パイナップル豆乳ローション1本定期LPのアップセル3本定期：0円(税込)パイナップル豆乳ローション1本定期：0円(税込)パイナップル豆乳ローションプレミアム １本定期：2,200円(税込)<リップケースLP離脱POP>パイナップル豆乳ローシ",,afb
失敗しない保険ショップ選びなら！【保険ショップマンモス】 面談完了,保険マンモス株式会社,,,"WEBからの来店予約後、面談完了 11,000円（税込）",,afb
【afb限定】【afb】パートナー募集プロモーション,株式会社フォーイット afb（アフィb）,,,【通常報酬】 パートナー登録完了660円（税込）,,afb
【インズウェブ】自動車保険一括見積もり,SBIホールディングス株式会社,,,"一括見積もり 1,980円（税込）",,afb
結婚相談所　「ZWEI」　ツヴァイ,株式会社ツヴァイ,,,"来店予約：5,500円(税込)パーソナル結婚診断：5,500円(税込)",,afb
【高報酬】Ｏｉｓｉｘ(オイシックス)食材宅配おためしセットプロモーション,オイシックス・ラ・大地株式会社,103,食材宅配 オイシックス・ラ・大地株式会社 【高報酬】Ｏｉｓｉｘ(オイシックス)食材宅配おためしセットプロモーション,"おためしセット購入 1,100円（税込） ※一部セットは対象外となります。",未提携,afb
空港民間駐車場　楽楽パーキングシステム予約プロモーション,株式会社楽楽エージェント,,,申込金額の3.3％（税込）,,afb
婚活サイト「ブライダルネット」の会員募集,株式会社IBJ,,,"有料会員登録：5,076円（税込） 有料登録（月会員プラン）：5,076円(税込)有料登録（年会員プラン）：5,076円(税込)無料登録（トライアルプラン）：1,268円(税込)",,afb
※おせちもあります※　Oisix（オイシックス）【産直おとりよせ市場】 商品購入,オイシックス・ラ・大地株式会社,6899,食材宅配 オイシックス・ラ・大地株式会社 ※おせちもあります※ Oisix（オイシックス）【産直おとりよせ市場】 商品購入,商品購入 6.6％（税込） ※ポイント付与上限：報酬金額の80％ ※リピート成果も対象,未提携,afb
高級ワイン専門通販【ELEVIN（エレヴァン）】,株式会社ベルーナ,16749,食品・産直品 株式会社ベルーナ 高級ワイン専門通販【ELEVIN（エレヴァン）】,商品購入後、入金確認 1.65％（税込） ※リピート購入OK,未提携,afb
完全無添加ドッグフード＜定期便＞【ドッグフード工房】,ペットフード工房株式会社,,,"定期便 初回購入 4,230円（税込） ポイントサイト上限：300円",,afb
ワンタッチでラクしてふわふわ！小型衣類乾燥機【Biny（ビニ―）】,株式会社Welle,16641,雑貨・家庭用品 株式会社Welle ワンタッチでラクしてふわふわ！小型衣類乾燥機【Biny（ビニ―）】,"初回購入 11,000円（税込） ポイント上限：10,000円",未提携,afb
家庭教師・個別指導の【合格王】,株式会社合格王システムズ,,,"資料請求 8,461円（税込）",,afb
企業とフリーランスエンジニアを繋ぐエージェントサービス【Relance（リランス）】,株式会社スリーシェイク,,,"新規会員登録 8,461円（税込）",,afb
業界最安級 1平方メートル880円（税込）～で施工可能です【シロアリ駆除のキャッツ】,株式会社キャッツ,,,"新規見積作成完了 4,822円（税込）",,afb
浮気の証拠を掴みたいなら【CORE探偵事務所】,株式会社CORE,,,"WEBからの初回申込後、30日以内の本人確認完了 28,768円（税込） ※浮気・不倫調査のみ対象",,afb
＜施術＞低価格・高密度の自毛植毛なら【東京植毛クリニック】,一般社団法人家本会,,,"LINE友だち登録からの新規予約後、施術完了 169,230円（税込）",,afb
ボイトレ・ダンスのマンツーマンレッスンならNAYUTAS【ナユタス】,株式会社K Village,,,"新規入会 7,191円（税込）",,afb
即戦力のエンジニアを目指すエンジニア育成スクール【techmeets（テックミーツ）】,株式会社PROGRESS,,,"無料カウンセリング予約完了 1,268円（税込） ポイントサイト 報酬条件：エキスパートプランの契約のみ ポイント付与上限：付与上限なし",,afb
野上養鶏場-高級卵の味宝卵・野菜・果物のお取り寄せ通販,株式会社野上養鶏場,,,新規商品購入 11％（税込）,,afb
海外・国内留学なら【U-GAKU（ユーガク）】,株式会社Crepity,,,"WEBからの無料個別相談会の初回申込 5,060円（税込） ※LINE導線の成果は対象外となりますので予めご了承ください",,afb
関東専門の害獣駆除なら【ハウスガード24】,株式会社SAKI-X,,,"初回問合せ完了 21,153円（税込） ※電話申込は2026/1/23より適用 WEB申込：21,153円(税込)電話申込：8,758円(税込)",,afb
【クローズド】,株式会社WithFitness,16197,フィットネス 株式会社WithFitness 【クローズド】 パーソナルジム【MY BODY LABO（マイボディーラボ）】YouTubeで話題のパーソナルジムをあなたにも,"WEBからの無料カウンセリング申込後、初回参加完了 16,922円（税込）",未提携,afb
【出張買取ウリエル】ブランドジュエリー・宝石買取,株式会社クオーレ,16235,買取 株式会社クオーレ 【出張買取ウリエル】ブランドジュエリー・宝石買取,"WEBからの新規無料査定依頼 4,230円（税込） ポイントサイト 買取金額10,000円以上の成約／WEBより無料査定依頼後、30日以内の出張買取完了時点",未提携,afb
2日間だけでOK！ファスティング専用ドリンク【lim：it 48PLUS（リムイット）】,株式会社ウィンウィンウィン,16340,酵素 株式会社ウィンウィンウィン 2日間だけでOK！ファスティング専用ドリンク【lim：it 48PLUS（リムイット）】,"初回購入 1,691円（税込）",未提携,afb
コールドクター　GLP1の【医療ダイエット】　新規予約,株式会社コールドクター,,,"新規診察完了 8,461円（税込）",,afb
犬用肌ケアメディカルスティック【hadamo（ハダモ）】,株式会社未来,,,"初回購入 2,530円（税込）",,afb
IT・WEBエンジニア専門の就活支援サービス【ユニゾンキャリア就活】,株式会社ユニゾン・テクノロジー,,,"WEBからの初回相談申込後、面談完了 4,907円（税込）",,afb
大人同様に楽器がもらえる【EYS-Kids音楽教室】,2nd Community株式会社,15538,専門・各種学校 2nd Community株式会社 大人同様に楽器がもらえる【EYS-Kids音楽教室】,"WEBからの体験レッスン申込後、新規入会 8,360円（税込）",未提携,afb
【バッグ買取】ブランドバッグを高く買い取ります！バッグ買取なら｢なんぼや｣,バリュエンスジャパン株式会社,,,"買取完了 2,961円（税込）",,afb
選ばれ続けて30年の実績【宝石広場の宅配買取】,株式会社ユーズカンパニー,,,"WEBからの新規買取申込後、5,000円以上の買取成立 3,300円（税込）",,afb
選ばれ続けて30年の実績【宝石広場の時計買取診断】,株式会社ユーズカンパニー,,,"新規ユーザーの査定完了 1,650円（税込）",,afb
選ばれ続けて30年の実績【宝石広場のジュエリー買取診断】,株式会社ユーズカンパニー,,,"新規ユーザーの査定完了 1,650円（税込）",,afb
保育のお仕事探しなら【せんとなび保育】,セントスタッフ株式会社,,,"新規登録完了 10,153円（税込）",,afb
トレカのオンラインオリパサイト【TORIPA】,株式会社ネクステージ,,,課金完了で成果(リピートも成果対象) 660円（税込）,,afb
一人ひとりに最適な食事を届けるカスタムミールデリバリー【YOUR MEAL（ユアミール）】,株式会社Muscle Deli,14076,食材宅配 株式会社Muscle Deli 一人ひとりに最適な食事を届けるカスタムミールデリバリー【YOUR MEAL（ユアミール）】,"初回購入 1,691円（税込）",未提携,afb
ペット医療現場でも使われているペット用水素結合水【獣医さんの水素水】,株式会社エスフルージュ,13885,動物・ペット 株式会社エスフルージュ ペット医療現場でも使われているペット用水素結合水【獣医さんの水素水】,"初回購入 3,076円（税込）",未提携,afb
【afb限定】大阪のホワイトニング専門歯科クリニック【パールホワイトニング】,パールホワイトニング肥後橋デンタルクリニック,14008,医療 パールホワイトニング肥後橋デンタルクリニック 【afb限定】大阪のホワイトニング専門歯科クリニック【パールホワイトニング】,"WEB申込後、初回来院 5,500円（税込）",未提携,afb
セルフで簡単！【MLEN まつエクパーフェクトキット】,INTERMIX株式会社,13984,メイク INTERMIX株式会社 セルフで簡単！【MLEN まつエクパーフェクトキット】,商品購入 845円（税込） ※リピート購入OK,未提携,afb
恋愛・婚活マッチングサイト【直感】,株式会社Linkbank,,,"有料会員登録後、決済完了 5,922円（税込）",,afb
恋愛・婚活マッチングサイト【ニャン活】,株式会社Linkbank,,,"有料会員登録後、決済完了 5,922円（税込）",,afb
お肌に優しくピーリング♪とろ～んと馴染んでくるくるポロン！【ナノポロン】,株式会社ファーストフレンズ,,,"初回購入 1,691円（税込）",,afb
